run_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.tau,seed
189,50000,0.0423822212187438,0.7721727995223648,1024,0.04261599404592,3.55612887251877e-08,False,50512,1.4330942876524482e-05,630,0.9459766606876896,9
190,50000,0.0029522388645915,0.301239071072638,512,0.0136726760125184,1.680305064576539e-05,True,25312,1.889394233154095e-05,1812,0.2143868971338516,9
191,50000,0.0023158422909548,0.7995510972592605,1024,0.927750363098532,3.78274066329529e-09,True,89411,9.550008791919848e-06,586,0.175074164310249,9
192,50000,0.1801397202437573,0.1809697192934988,512,0.1185862314918289,4.059645321804149e-08,True,3944,8.743107784398547e-05,192,0.4986427458347149,9
193,50000,0.0001763645426607,0.8274808066715253,1024,0.0896440303820265,1.0142354552434194e-06,False,29337,0.0064510819254577,1825,0.8080629099260397,9
194,50000,0.0006580870711722,0.1162280212003494,256,0.1998068688226272,2.2510581021283497e-08,False,46743,0.003288782503492,723,0.1628811704080543,9
195,50000,0.0451071737618056,0.3195629450511748,1024,0.9589470208026142,1.0903443320910022e-08,False,33546,0.0272682782622827,339,0.6693003195071163,9
196,50000,0.000818494220647,0.0933691520660506,1024,0.7036270111941374,1.6183732709884543e-05,False,57752,0.0012865064175655,1083,0.4746905115937014,9
197,50000,74.65665953183253,0.7618557489430664,256,0.1794603276736069,1.4428236527211126e-07,True,9843,0.0166860085619488,1581,0.5484822848049549,9
198,50000,0.0353878568675456,0.9795312918917252,256,0.7690026080175962,2.1470984481752198e-08,True,27113,0.0088143330700404,295,0.8416165307579252,9
199,50000,0.0074387957539456,0.6649618717475355,256,0.8128719142841518,1.3765074961788772e-06,False,90104,0.0006391527136576,1714,0.2852697359182098,9
200,50000,0.0125929885903902,0.551480561226118,256,0.9685223471796036,1.3520149821779748e-08,True,39793,0.0003254969960107,58,0.5636558170335683,9
201,50000,0.0121483810488777,0.8755399472017179,1024,0.6267386397485213,6.022943005998617e-05,False,99092,0.0010932242002642,999,0.0231829521140026,9
202,50000,0.2005459019551939,0.610199287164276,1024,0.8199200395237887,5.0468827984687886e-08,True,94308,0.0052443190264618,1981,0.8760939383199454,9
203,50000,0.1456194060793103,0.5601059990196833,256,0.4886656518001204,3.70233122736464e-08,False,36919,0.0203758136410062,1730,0.3223105055953854,9
204,50000,0.0079816313132414,0.603585532910255,512,0.9100018294582776,8.645786506313357e-09,False,116476,7.52276677546169e-06,413,0.6967861052855057,9
205,50000,0.0561818142038835,0.7813623852796648,512,0.6135896004956501,1.1572096432736346e-08,True,14357,4.0467802927888433e-05,583,0.4501791065013958,9
206,50000,,0.93082509862126,256,0.4073743641584733,1.196702216856272e-06,False,16865,0.03884928989395,166,0.4859339831886617,9
207,50000,0.0002019887197592,0.460043968558178,256,0.353985071434689,1.865633543996984e-07,False,114654,0.0003932134758774,1782,0.6120898698200117,9
208,50000,0.0904689280964279,0.3555964685677987,256,0.4190034240649372,4.112646812698379e-07,True,18375,0.001002125515264,461,0.8389531123204845,9
209,50000,,0.3336728272764487,256,0.0926952826697638,4.848585994493147e-05,True,17789,0.0205745473672046,521,0.6692918966468719,9
210,50000,0.0076650140627535,0.8185584301595924,512,0.9579136580133708,3.5027931868294305e-06,True,67461,0.0038988150195618,1643,0.0360581219312506,9
211,50000,0.0634220571592942,0.7216901261187102,1024,0.749365472826003,3.645404524590497e-07,True,66392,0.0033359420224016,1891,0.6208648585347137,9
212,50000,0.0055123010188806,0.8889559632206349,1024,0.077653013664459,3.192573834861116e-07,True,34953,6.020572022075759e-05,644,0.5828238803159292,9
213,50000,0.0216745211365571,0.6867654853500215,256,0.1384649963426975,1.968083882235165e-09,False,23169,1.1123461887516248e-06,1900,0.5417690148924083,9
214,50000,8.070885974232971e-05,0.101523698444503,1024,0.9833707109072168,1.7498600255880917e-07,True,15009,8.09596707376722e-05,1814,0.1565582924849844,9
215,50000,,0.8257501930626686,256,0.4628148117979529,1.6671923343066431e-06,True,74166,0.0527254879163871,328,0.7323152692049992,9
216,50000,0.0108856750753258,0.613002958964108,256,0.0161413805622723,1.11281315897213e-09,False,113193,0.0016653025126564,1463,0.4989268320513317,9
217,50000,0.0027583137502372,0.5860700532082241,256,0.8780524141966245,6.367414811608784e-06,False,36446,1.3648623661824292e-05,256,0.9645676590498844,9
218,50000,,0.7830763327817434,256,0.5571596063971318,1.1717663992763609e-07,True,20306,0.0656674230318091,624,0.9420248987671038,9
219,50000,0.0015635164063697,0.0848545663344335,512,0.1383228580315925,1.0566640358157604e-09,False,14574,0.0040749534753572,1430,0.1845695783898442,9
220,50000,0.0516166506969958,0.9423247218328614,1024,0.3049905615153606,3.5169712631738035e-06,False,41741,7.549928040229262e-05,735,0.6204522591165533,9
221,50000,0.0332235784235799,0.9014060450747776,256,0.8764476137379552,1.3748831280403274e-09,False,50332,0.0090449831295463,1477,0.4853067290737321,9
222,50000,0.2217349576604709,0.6474253963553708,512,0.8134032859156644,2.401153530349133e-07,False,30830,0.0010597784498018,620,0.5815111743975523,9
223,50000,6.531451561966385e-07,0.1779813344183291,256,0.4228594437800736,1.3617506007942288e-07,True,16680,1.570553359294644e-06,51,0.2788347871064109,9
224,50000,0.014538621319749,0.4672349077403178,1024,0.4801229837068689,3.313249164891548e-05,True,22518,4.926885436357985e-05,1183,0.854208796315003,9
225,50000,,0.3566999324370107,256,0.0712702771544668,1.2779603761317293e-05,True,69025,0.082751731713598,3,0.1539956392918773,9
226,50000,0.0005729152484925,0.7813198840791619,1024,0.7715546478424279,4.841661860297196e-07,False,48160,0.0010226299092774,129,0.4157588754082653,9
227,50000,0.0006691377480908,0.7252750866348228,256,0.9443893131824168,2.7159191556060955e-06,True,92517,2.605096761741696e-06,1997,0.0587924064828229,9
228,50000,0.2424237585013169,0.9341213322372312,256,0.7602458666139815,1.0008488561547926e-09,True,90149,0.0004588601623969,235,0.3996934483789025,9
229,50000,0.0045617918714172,0.3817938615336971,512,0.6712973017356156,1.6001150575178138e-05,True,47665,5.24665696781212e-06,1649,0.7162367013604144,9
230,50000,0.0632409092881256,0.4145906234801385,512,0.6685310159677699,6.668496832762305e-09,True,38799,0.0009504408590642,997,0.6956290805944958,9
231,50000,0.0160287524414504,0.8214929075187899,512,0.1429243534806466,1.7911831660655624e-05,False,89059,0.0033367469183027,1983,0.3023542491124558,9
232,50000,0.0173088540734764,0.7082537050514695,512,0.4014566137094553,1.422240964234219e-08,True,113849,2.9030481208008816e-05,504,0.5873065986890837,9
233,50000,0.010101198098442,0.2654555971743371,512,0.8358344939906746,1.4190626566929572e-08,True,73658,0.0005347424024243,1997,0.6835665518512432,9
234,50000,0.1728736040627413,0.7425467796279555,1024,0.4202936449762358,5.982725477245796e-08,True,22940,1.534433813536568e-05,376,0.7572360542645988,9
235,50000,0.0369071072256605,0.5405241514633505,1024,0.8222575392309799,1.4251799583205476e-08,True,85302,9.200146215376644e-05,59,0.4406056668366092,9
236,50000,0.0014832236337343,0.9091903555512602,512,0.3389264272783195,8.86391157037139e-05,False,44569,3.236664293956483e-06,1614,0.7109941841528801,9
237,50000,0.2771132362948348,0.9226966412560792,256,0.1237751064883496,4.172176110760681e-06,True,21976,3.972250944542886e-05,1673,0.5441412390585344,9
238,50000,0.0240335730616166,0.0553918515512581,512,0.6871398152528104,4.918607779422548e-07,False,27767,0.017325934090823,1150,0.7161135529102698,9
239,50000,0.0001440399139987,0.9820455748431696,512,0.8822559465497435,1.0874394136185036e-09,True,71253,3.607837577965015e-05,508,0.285156003636869,9
240,50000,0.0389697038996158,0.3252189052644816,1024,0.5735040125086351,8.8141383443426e-06,False,101313,0.0001183643032222,863,0.927003221339178,9
241,50000,0.0428278443715621,0.6651459586583663,256,0.5467650845515436,6.026099498896469e-08,False,2648,0.0011505470026429,1482,0.2960177036437816,9
242,50000,,0.9739051030739668,1024,0.9164963125759544,1.2478440046397031e-09,False,36080,0.0175850324748055,1296,0.5434882342778986,9
243,50000,,0.1234422879788496,512,0.6355851048928624,6.019515631258203e-05,False,116122,0.0642732969603433,1332,0.5108489042769078,9
244,50000,0.0387970353316912,0.4713615263877888,1024,0.0379741161420391,3.7071570947910503e-09,True,91081,4.991776351698219e-05,1307,0.60774507480414,9
245,50000,5.631965184821538e-05,0.3919696900451063,512,0.6486871482359434,5.067008693237429e-05,False,74119,2.1841330395847734e-06,1951,0.5328011086302924,9
246,50000,0.042831215751208,0.8032606856613226,256,0.4267010343797201,1.9269803931161633e-08,True,95188,0.0013162355800958,901,0.0204798821905294,9
247,50000,,0.9652786635160746,1024,0.225376688177238,1.6096515109281655e-09,False,114220,0.0356434085703457,1197,0.3105133621471701,9
248,50000,0.0069371353182339,0.336661274931504,1024,0.4968661952792211,4.524609935544753e-09,True,33956,4.146994168496804e-06,948,0.9168903991922412,9
249,50000,,0.6720947175623383,256,0.015439869631071,2.4056826572567137e-08,True,93439,0.0683955143119008,794,0.6898231295186925,9
250,50000,0.0388908878301322,0.9949528882794336,1024,0.6398276535949861,2.4568252724915035e-09,True,109696,1.011643297239624e-05,1728,0.6993604482297004,9
251,50000,0.0087823283010432,0.3726611271224471,512,0.5473784040652855,3.7176536370451886e-06,False,16856,0.0073667063357362,832,0.963462951309808,9
252,50000,0.0248747184759395,0.290678644470104,256,0.3401723217184308,7.270848236980673e-07,False,21997,2.5026146814194672e-05,1191,0.4597908997398999,9
253,50000,0.0448172234544527,0.4528496583831681,1024,0.9246395194862476,2.549968586679941e-07,False,96331,0.0003906897810901,603,0.6417037517450609,9
254,50000,0.0117567456651569,0.5892580093029987,1024,0.0618829664021574,3.553505039351879e-05,False,2889,5.290672681618092e-05,1484,0.4935487570564746,9
255,50000,0.2189214940119208,0.9803574470665825,512,0.3333688773297477,1.2833930175979544e-05,False,82205,0.0106785353627602,1375,0.4281834198209779,9
0,50000,0.0111676568697594,0.5533253688880515,1024,0.6067357423109274,5.301709347576832e-07,True,77870,0.0001541473476191,1827,0.964026132896019,8
1,50000,0.0016310011214592,0.3896071036375199,1024,0.5336059705553754,6.92185991020862e-07,False,9475,2.7267573880087303e-06,41,0.8342936470924586,8
2,50000,0.0005540494470559,0.780375183440352,1024,0.9788321588104364,9.903593841281131e-06,True,93889,3.902762553553295e-06,1311,0.1519197545349559,8
3,50000,0.0280711919359381,0.945222227879088,512,0.4205153205906183,2.1027036109989318e-08,False,55295,0.0006952960214898,38,0.6214591421051183,8
4,50000,0.320224540434703,0.6159747654951973,512,0.944310597729478,2.565083431770992e-06,True,53020,0.0030772018129755,123,0.670099048291211,8
5,50000,0.0195228904682554,0.6739314909219778,256,0.1376370346783048,3.7769545138789065e-08,True,68864,0.0001559579677297,2025,0.1110243626405477,8
6,50000,0.0038578779217184,0.2167879885338863,256,0.6565772422107444,1.8469622232007563e-08,True,30105,6.235164534943645e-06,226,0.6597662935706207,8
7,50000,0.0085987578743323,0.1468011218351276,256,0.3750379189543544,1.2734038226347208e-05,True,100720,3.023375152147209e-06,2000,0.4739646896312245,8
8,50000,0.0003372923142905,0.9769934773084338,512,0.7418709436043187,1.5701421102720566e-09,True,15324,3.0248301110217265e-05,243,0.3248033476000362,8
9,50000,0.0087040386437949,0.4201203645695233,256,0.6955473981763196,6.807807563467868e-07,True,63278,2.949188649641699e-06,1180,0.930003235600452,8
10,50000,0.017790375064994,0.3253832629268104,1024,0.1404798837803482,3.816242999089971e-06,True,22819,0.0008561792022971,41,0.8306506289251895,8
11,50000,0.1122070576055848,0.0146485214306215,1024,0.2773078934602432,4.7420934769502654e-06,False,30619,0.0007599528920757,1213,0.5765293867329646,8
12,50000,0.011466591950478,0.2308508163142121,1024,0.452654124831451,1.7062527421800136e-05,False,36412,0.0117216594193486,812,0.8822921651400499,8
13,50000,0.0295351953972901,0.5854601439095001,1024,0.6956062741769882,4.229328306806071e-06,False,114775,0.0016593996576192,868,0.6103292819866452,8
14,50000,0.0070923910826459,0.0290012663262401,256,0.6635718021177582,2.820902242356036e-08,False,52037,4.757407151830428e-06,611,0.5742652615942522,8
15,50000,0.1524745926285688,0.5949640336356915,512,0.6566688116585623,1.8218656600978457e-06,True,107692,6.883500530797727e-05,893,0.8930041214655153,8
16,50000,0.0004840650679944,0.8081320491556249,1024,0.109224618439178,3.957428423834936e-05,False,119863,5.587808619859325e-06,1778,0.170868005329611,8
17,50000,0.0172971995868362,0.6194039686410058,256,0.849528147029012,1.0879145712532274e-05,False,49469,2.217353712157961e-06,1429,0.4590072558512881,8
18,50000,0.5405197419351844,0.7248350434756444,1024,0.975766289952857,1.901151436186139e-05,True,43853,0.0044663506078014,351,0.525826240142088,8
19,50000,,0.063794608455861,256,0.0283365765160078,9.300119239139805e-06,True,42112,0.0436924569830942,1443,0.0415205402359947,8
20,50000,0.1353074424662477,0.1730472149329336,512,0.5814563027181259,1.5469066515012495e-08,False,74071,0.0004766109491313,1208,0.732820809221602,8
21,50000,0.0102689385800197,0.3188255455248058,512,0.2177453114853709,8.53031422791811e-09,False,89013,0.0002833309665,465,0.261812916952689,8
22,50000,0.0556321793702809,0.0674488687206368,512,0.3186779231741615,3.031917949088193e-06,True,22392,1.3285981456618354e-06,137,0.6825988457635817,8
23,50000,0.0308527736287534,0.4591598761104848,512,0.8977045801099387,8.947356400945199e-05,True,79915,2.0730600560653647e-05,42,0.76079486729778,8
24,50000,0.006292091334474,0.3268169793142432,512,0.5924339424180697,1.4296913058545256e-05,False,104849,2.3319013512257087e-05,1635,0.1937795848628926,8
25,50000,0.0007842700390004,0.9532637404022252,1024,0.2233526003424228,5.455731044851543e-05,False,31237,1.1656277734601247e-05,1061,0.0354060908739862,8
26,50000,,0.2153953746866983,512,0.3804282805308833,2.0791083462491586e-07,True,70837,0.0208582577399291,240,0.522205316082573,8
27,50000,0.0266536798921885,0.1407474252817017,1024,0.4020991057792208,6.715936161562289e-07,True,18257,0.0002756013897668,728,0.9410276258002848,8
28,50000,,0.7676720012688956,1024,0.904682542348474,2.6128361564801448e-09,False,70563,0.0645181480456923,598,0.2484204921162923,8
29,50000,0.0554703896581652,0.1092910028428428,256,0.9302340236242688,2.236571224217705e-06,False,34543,0.0008551667979262,131,0.4907713199752767,8
30,50000,,0.9777201883470024,1024,0.3447773623184771,6.424669222650196e-05,True,113971,0.0509200150722881,1637,0.6341434574981232,8
31,50000,0.0007872396302671,0.8755450869586976,256,0.850454119759789,1.2285234751732838e-06,True,42336,5.504327991930864e-06,2011,0.4835866039695882,8
32,50000,0.011462136866558,0.502417451843676,512,0.3748987600683213,4.8361677700268425e-09,False,23611,0.0003602424708544,459,0.1068660396490937,8
33,50000,0.00250297854119,0.8635696022474665,1024,0.96122631148237,3.410181516132525e-05,False,40660,2.5439405030468934e-06,834,0.2399118007492333,8
34,50000,0.0060215946078273,0.1411627584104031,256,0.728338420568473,1.1406103106870351e-09,False,18507,2.498103414187531e-06,183,0.6753273292803753,8
35,50000,0.0025047449424504,0.2529135377543163,512,0.5617951034106777,2.0079637544771044e-05,False,33186,4.543745482899977e-06,113,0.308582648136133,8
36,50000,0.000397100252767,0.2694969677472815,512,0.6864485221922036,3.006957072940732e-06,True,46226,8.049238739078237e-06,1615,0.0662795956689079,8
37,50000,0.0017713992366692,0.7000272693077375,1024,0.7796334862302656,1.9820418569872414e-08,True,70934,2.3126478762124995e-05,759,0.2050837373837832,8
38,50000,0.076280655410289,0.4652573249184473,256,0.8017979257249118,2.4253936429512143e-09,False,37527,0.0007721732351505,1965,0.6491145420114438,8
39,50000,0.0116581492945583,0.045008811397936,512,0.5149166837950677,4.796091649375608e-07,False,34051,4.4086216323812285e-06,804,0.9568416655679892,8
40,50000,0.0020957772023171,0.1952595828333363,1024,0.5483678905765531,1.925560232970408e-07,False,55587,0.0041767471318871,817,0.905003948971948,8
41,50000,0.0208034248394354,0.693124769989315,1024,0.3344431975415477,6.079854886425404e-06,False,29580,6.348836053912125e-06,1631,0.9595749370048704,8
42,50000,0.0109503554798115,0.4635574389874424,512,0.859145417751619,1.932490051190406e-07,False,69525,0.0127009323702527,1862,0.8173685805808831,8
43,50000,0.0112083480156635,0.1678203188144663,512,0.4044499160334803,2.058565832099232e-09,True,31801,0.0175869910324874,68,0.9593928946448388,8
44,50000,0.004348113302313,0.3618151599872103,512,0.0261652176568708,8.436486699792776e-09,True,111588,3.148289428715468e-06,1936,0.8707936452411659,8
45,50000,0.3521983997999802,0.4596207729384762,256,0.2404166879862662,1.1812002559109015e-06,True,2880,0.0001393088196455,139,0.2594215783636319,8
46,50000,,0.228949306192623,256,0.1397446789031051,1.148632537602404e-09,True,74608,0.0743500156187124,2029,0.4149635544193309,8
47,50000,0.0375219340522233,0.1713248817861393,512,0.4954022930832498,8.852152486073096e-05,True,94210,2.7668937774293383e-05,494,0.6658795258173492,8
