algorithm,environment,run_id,run_seed,approach_seed,runtime
SAC,MountainCarContinuous-v0,31,1,44,123.953
SAC,MountainCarContinuous-v0,76,1,44,428.965
SAC,MountainCarContinuous-v0,7,1,44,224.14
SAC,MountainCarContinuous-v0,19,1,44,102.548
SAC,MountainCarContinuous-v0,40,1,44,68.888
SAC,MountainCarContinuous-v0,88,1,44,126.161
SAC,MountainCarContinuous-v0,13,1,44,190.192
SAC,MountainCarContinuous-v0,73,1,44,444.811
SAC,MountainCarContinuous-v0,4,1,44,206.789
SAC,MountainCarContinuous-v0,43,1,44,429.695
SAC,MountainCarContinuous-v0,61,1,44,396.825
SAC,MountainCarContinuous-v0,91,1,44,154.304
SAC,MountainCarContinuous-v0,67,1,44,205.041
SAC,MountainCarContinuous-v0,55,1,44,135.007
SAC,MountainCarContinuous-v0,46,1,44,217.836
SAC,MountainCarContinuous-v0,52,1,44,240.589
SAC,MountainCarContinuous-v0,79,1,44,245.228
SAC,MountainCarContinuous-v0,82,1,44,215.214
SAC,MountainCarContinuous-v0,28,1,44,452.458
SAC,MountainCarContinuous-v0,1,1,44,447.965
DQN,MiniGrid-EmptyRandom-5x5,39,0,43,25.73
DQN,MiniGrid-EmptyRandom-5x5,69,0,43,25.517
DQN,MiniGrid-EmptyRandom-5x5,66,0,43,23.047
DQN,MiniGrid-EmptyRandom-5x5,93,0,43,25.897
DQN,MiniGrid-EmptyRandom-5x5,9,0,43,26.261
DQN,MiniGrid-EmptyRandom-5x5,81,0,43,22.831
DQN,MiniGrid-EmptyRandom-5x5,60,0,43,22.751
DQN,MiniGrid-EmptyRandom-5x5,6,0,43,24.195
DQN,MiniGrid-EmptyRandom-5x5,45,0,43,24.967
DQN,MiniGrid-EmptyRandom-5x5,3,0,43,23.145
DQN,MiniGrid-EmptyRandom-5x5,90,0,43,26.187
DQN,MiniGrid-EmptyRandom-5x5,36,0,43,22.634
DQN,MiniGrid-EmptyRandom-5x5,72,0,43,23.83
DQN,MiniGrid-EmptyRandom-5x5,0,0,43,24.886
DQN,MiniGrid-EmptyRandom-5x5,78,0,43,22.736
DQN,MiniGrid-EmptyRandom-5x5,63,0,43,29.629
DQN,MiniGrid-EmptyRandom-5x5,33,0,43,29.52
DQN,MiniGrid-EmptyRandom-5x5,30,0,43,26.917
DQN,MiniGrid-EmptyRandom-5x5,75,0,43,23.929
DQN,MiniGrid-EmptyRandom-5x5,15,0,43,24.596
DQN,MiniGrid-EmptyRandom-5x5,27,0,43,25.662
DQN,MiniGrid-EmptyRandom-5x5,84,0,43,25.632
DQN,MiniGrid-EmptyRandom-5x5,12,0,43,25.506
DQN,MiniGrid-EmptyRandom-5x5,42,0,43,25.569
DQN,MiniGrid-EmptyRandom-5x5,87,0,43,25.65
DQN,MiniGrid-EmptyRandom-5x5,24,0,43,28.791
DQN,MiniGrid-EmptyRandom-5x5,54,0,43,22.961
DQN,MiniGrid-EmptyRandom-5x5,48,0,43,30.12
DQN,MiniGrid-EmptyRandom-5x5,57,0,43,25.591
DQN,MiniGrid-EmptyRandom-5x5,18,0,43,26.566
DQN,MiniGrid-EmptyRandom-5x5,51,0,43,23.995
DQN,MiniGrid-EmptyRandom-5x5,21,0,43,22.989
DQN,MiniGrid-EmptyRandom-5x5,74,2,43,29.838
DQN,MiniGrid-EmptyRandom-5x5,62,2,43,22.577
DQN,MiniGrid-EmptyRandom-5x5,86,2,43,32.895
DQN,MiniGrid-EmptyRandom-5x5,71,2,43,25.567
DQN,MiniGrid-EmptyRandom-5x5,68,2,43,28.884
DQN,MiniGrid-EmptyRandom-5x5,8,2,43,23.251
DQN,MiniGrid-EmptyRandom-5x5,80,2,43,22.92
DQN,MiniGrid-EmptyRandom-5x5,38,2,43,22.775
DQN,MiniGrid-EmptyRandom-5x5,77,2,43,23.896
DQN,MiniGrid-EmptyRandom-5x5,20,2,43,27.955
DQN,MiniGrid-EmptyRandom-5x5,5,2,43,23.536
DQN,MiniGrid-EmptyRandom-5x5,23,2,43,23.174
DQN,MiniGrid-EmptyRandom-5x5,56,2,43,23.295
DQN,MiniGrid-EmptyRandom-5x5,50,2,43,25.686
DQN,MiniGrid-EmptyRandom-5x5,2,2,43,23.142
DQN,MiniGrid-EmptyRandom-5x5,89,2,43,25.89
DQN,MiniGrid-EmptyRandom-5x5,53,2,43,28.922
DQN,MiniGrid-EmptyRandom-5x5,11,2,43,25.089
DQN,MiniGrid-EmptyRandom-5x5,65,2,43,23.728
DQN,MiniGrid-EmptyRandom-5x5,17,2,43,24.59
DQN,MiniGrid-EmptyRandom-5x5,35,2,43,25.412
DQN,MiniGrid-EmptyRandom-5x5,32,2,43,23.829
DQN,MiniGrid-EmptyRandom-5x5,59,2,43,25.283
DQN,MiniGrid-EmptyRandom-5x5,26,2,43,25.867
DQN,MiniGrid-EmptyRandom-5x5,92,2,43,33.331
DQN,MiniGrid-EmptyRandom-5x5,41,2,43,25.745
DQN,MiniGrid-EmptyRandom-5x5,95,2,43,25.525
DQN,MiniGrid-EmptyRandom-5x5,14,2,43,23.647
DQN,MiniGrid-EmptyRandom-5x5,44,2,43,29.86
DQN,MiniGrid-EmptyRandom-5x5,83,2,43,22.935
DQN,MiniGrid-EmptyRandom-5x5,47,2,43,24.966
DQN,MiniGrid-EmptyRandom-5x5,29,2,43,22.507
DQN,MiniGrid-EmptyRandom-5x5,22,1,43,25.412
DQN,MiniGrid-EmptyRandom-5x5,37,1,43,26.695
DQN,MiniGrid-EmptyRandom-5x5,94,1,43,25.774
DQN,MiniGrid-EmptyRandom-5x5,64,1,43,23.734
DQN,MiniGrid-EmptyRandom-5x5,16,1,43,22.737
DQN,MiniGrid-EmptyRandom-5x5,70,1,43,25.455
DQN,MiniGrid-EmptyRandom-5x5,10,1,43,26.151
DQN,MiniGrid-EmptyRandom-5x5,25,1,43,25.817
DQN,MiniGrid-EmptyRandom-5x5,49,1,43,25.666
DQN,MiniGrid-EmptyRandom-5x5,85,1,43,25.437
DQN,MiniGrid-EmptyRandom-5x5,58,1,43,30.738
DQN,MiniGrid-EmptyRandom-5x5,34,1,43,25.905
DQN,MiniGrid-EmptyRandom-5x5,31,1,43,24.008
DQN,MiniGrid-EmptyRandom-5x5,76,1,43,23.767
DQN,MiniGrid-EmptyRandom-5x5,7,1,43,24.104
DQN,MiniGrid-EmptyRandom-5x5,19,1,43,25.798
DQN,MiniGrid-EmptyRandom-5x5,40,1,43,29.637
DQN,MiniGrid-EmptyRandom-5x5,88,1,43,25.541
DQN,MiniGrid-EmptyRandom-5x5,13,1,43,25.512
DQN,MiniGrid-EmptyRandom-5x5,73,1,43,23.571
DQN,MiniGrid-EmptyRandom-5x5,4,1,43,24.01
DQN,MiniGrid-EmptyRandom-5x5,43,1,43,25.412
DQN,MiniGrid-EmptyRandom-5x5,61,1,43,22.473
DQN,MiniGrid-EmptyRandom-5x5,91,1,43,25.913
DQN,MiniGrid-EmptyRandom-5x5,67,1,43,22.998
DQN,MiniGrid-EmptyRandom-5x5,55,1,43,23.169
DQN,MiniGrid-EmptyRandom-5x5,46,1,43,25.172
DQN,MiniGrid-EmptyRandom-5x5,52,1,43,23.588
DQN,MiniGrid-EmptyRandom-5x5,79,1,43,29.595
DQN,MiniGrid-EmptyRandom-5x5,82,1,43,22.67
DQN,MiniGrid-EmptyRandom-5x5,28,1,43,22.686
DQN,MiniGrid-EmptyRandom-5x5,1,1,43,22.68
DQN,MiniGrid-EmptyRandom-5x5,39,0,42,42.269
DQN,MiniGrid-EmptyRandom-5x5,69,0,42,41.908
DQN,MiniGrid-EmptyRandom-5x5,66,0,42,41.799
DQN,MiniGrid-EmptyRandom-5x5,93,0,42,37.354
DQN,MiniGrid-EmptyRandom-5x5,9,0,42,29.326
DQN,MiniGrid-EmptyRandom-5x5,81,0,42,42.242
DQN,MiniGrid-EmptyRandom-5x5,60,0,42,42.201
DQN,MiniGrid-EmptyRandom-5x5,6,0,42,30.556
DQN,MiniGrid-EmptyRandom-5x5,45,0,42,40.434
DQN,MiniGrid-EmptyRandom-5x5,3,0,42,32.442
DQN,MiniGrid-EmptyRandom-5x5,90,0,42,39.629
DQN,MiniGrid-EmptyRandom-5x5,36,0,42,37.566
DQN,MiniGrid-EmptyRandom-5x5,72,0,42,36.743
DQN,MiniGrid-EmptyRandom-5x5,0,0,42,30.007
DQN,MiniGrid-EmptyRandom-5x5,78,0,42,38.172
DQN,MiniGrid-EmptyRandom-5x5,63,0,42,42.184
DQN,MiniGrid-EmptyRandom-5x5,33,0,42,33.721
DQN,MiniGrid-EmptyRandom-5x5,30,0,42,37.318
DQN,MiniGrid-EmptyRandom-5x5,75,0,42,37.35
DQN,MiniGrid-EmptyRandom-5x5,15,0,42,30.876
DQN,MiniGrid-EmptyRandom-5x5,27,0,42,33.302
DQN,MiniGrid-EmptyRandom-5x5,84,0,42,42.191
DQN,MiniGrid-EmptyRandom-5x5,12,0,42,30.251
DQN,MiniGrid-EmptyRandom-5x5,42,0,42,37.897
DQN,MiniGrid-EmptyRandom-5x5,87,0,42,39.639
DQN,MiniGrid-EmptyRandom-5x5,24,0,42,34.299
DQN,MiniGrid-EmptyRandom-5x5,54,0,42,38.328
DQN,MiniGrid-EmptyRandom-5x5,48,0,42,43.175
DQN,MiniGrid-EmptyRandom-5x5,57,0,42,41.709
DQN,MiniGrid-EmptyRandom-5x5,18,0,42,29.109
DQN,MiniGrid-EmptyRandom-5x5,51,0,42,39.126
DQN,MiniGrid-EmptyRandom-5x5,21,0,42,33.261
DQN,MiniGrid-EmptyRandom-5x5,74,2,42,37.43
DQN,MiniGrid-EmptyRandom-5x5,62,2,42,40.571
DQN,MiniGrid-EmptyRandom-5x5,86,2,42,42.745
DQN,MiniGrid-EmptyRandom-5x5,71,2,42,42.469
DQN,MiniGrid-EmptyRandom-5x5,68,2,42,41.33
DQN,MiniGrid-EmptyRandom-5x5,8,2,42,30.343
DQN,MiniGrid-EmptyRandom-5x5,80,2,42,37.513
DQN,MiniGrid-EmptyRandom-5x5,38,2,42,38.248
DQN,MiniGrid-EmptyRandom-5x5,77,2,42,39.538
DQN,MiniGrid-EmptyRandom-5x5,20,2,42,34.628
DQN,MiniGrid-EmptyRandom-5x5,5,2,42,33.001
DQN,MiniGrid-EmptyRandom-5x5,23,2,42,32.122
DQN,MiniGrid-EmptyRandom-5x5,56,2,42,37.77
DQN,MiniGrid-EmptyRandom-5x5,50,2,42,40.88
DQN,MiniGrid-EmptyRandom-5x5,2,2,42,30.002
DQN,MiniGrid-EmptyRandom-5x5,89,2,42,39.146
DQN,MiniGrid-EmptyRandom-5x5,53,2,42,38.096
DQN,MiniGrid-EmptyRandom-5x5,11,2,42,29.325
DQN,MiniGrid-EmptyRandom-5x5,65,2,42,41.857
DQN,MiniGrid-EmptyRandom-5x5,17,2,42,30.651
DQN,MiniGrid-EmptyRandom-5x5,35,2,42,34.379
DQN,MiniGrid-EmptyRandom-5x5,32,2,42,35.635
DQN,MiniGrid-EmptyRandom-5x5,59,2,42,41.173
DQN,MiniGrid-EmptyRandom-5x5,26,2,42,33.188
DQN,MiniGrid-EmptyRandom-5x5,92,2,42,38.881
DQN,MiniGrid-EmptyRandom-5x5,41,2,42,41.543
DQN,MiniGrid-EmptyRandom-5x5,95,2,42,36.666
DQN,MiniGrid-EmptyRandom-5x5,14,2,42,30.491
DQN,MiniGrid-EmptyRandom-5x5,44,2,42,37.716
DQN,MiniGrid-EmptyRandom-5x5,83,2,42,42.443
DQN,MiniGrid-EmptyRandom-5x5,47,2,42,41.434
DQN,MiniGrid-EmptyRandom-5x5,29,2,42,33.671
DQN,MiniGrid-EmptyRandom-5x5,22,1,42,33.016
DQN,MiniGrid-EmptyRandom-5x5,37,1,42,38.237
DQN,MiniGrid-EmptyRandom-5x5,94,1,42,37.404
DQN,MiniGrid-EmptyRandom-5x5,64,1,42,41.835
DQN,MiniGrid-EmptyRandom-5x5,16,1,42,30.531
DQN,MiniGrid-EmptyRandom-5x5,70,1,42,42.504
DQN,MiniGrid-EmptyRandom-5x5,10,1,42,29.286
DQN,MiniGrid-EmptyRandom-5x5,25,1,42,32.872
DQN,MiniGrid-EmptyRandom-5x5,49,1,42,42.427
DQN,MiniGrid-EmptyRandom-5x5,85,1,42,42.234
DQN,MiniGrid-EmptyRandom-5x5,58,1,42,41.913
DQN,MiniGrid-EmptyRandom-5x5,34,1,42,32.895
DQN,MiniGrid-EmptyRandom-5x5,31,1,42,36.262
DQN,MiniGrid-EmptyRandom-5x5,76,1,42,38.394
DQN,MiniGrid-EmptyRandom-5x5,7,1,42,30.345
DQN,MiniGrid-EmptyRandom-5x5,19,1,42,32.852
DQN,MiniGrid-EmptyRandom-5x5,40,1,42,42.068
DQN,MiniGrid-EmptyRandom-5x5,88,1,42,39.598
DQN,MiniGrid-EmptyRandom-5x5,13,1,42,30.233
DQN,MiniGrid-EmptyRandom-5x5,73,1,42,37.691
DQN,MiniGrid-EmptyRandom-5x5,4,1,42,32.241
DQN,MiniGrid-EmptyRandom-5x5,43,1,42,39.062
DQN,MiniGrid-EmptyRandom-5x5,61,1,42,42.028
DQN,MiniGrid-EmptyRandom-5x5,91,1,42,39.876
DQN,MiniGrid-EmptyRandom-5x5,67,1,42,41.928
DQN,MiniGrid-EmptyRandom-5x5,55,1,42,38.627
DQN,MiniGrid-EmptyRandom-5x5,46,1,42,41.131
DQN,MiniGrid-EmptyRandom-5x5,52,1,42,39.694
DQN,MiniGrid-EmptyRandom-5x5,79,1,42,36.676
DQN,MiniGrid-EmptyRandom-5x5,82,1,42,41.955
DQN,MiniGrid-EmptyRandom-5x5,28,1,42,32.886
DQN,MiniGrid-EmptyRandom-5x5,1,1,42,30.218
DQN,MiniGrid-EmptyRandom-5x5,39,0,44,24.602
DQN,MiniGrid-EmptyRandom-5x5,69,0,44,29.025
DQN,MiniGrid-EmptyRandom-5x5,66,0,44,28.908
DQN,MiniGrid-EmptyRandom-5x5,93,0,44,39.552
DQN,MiniGrid-EmptyRandom-5x5,9,0,44,29.635
DQN,MiniGrid-EmptyRandom-5x5,81,0,44,31.295
DQN,MiniGrid-EmptyRandom-5x5,60,0,44,31.099
DQN,MiniGrid-EmptyRandom-5x5,6,0,44,25.808
DQN,MiniGrid-EmptyRandom-5x5,45,0,44,28.449
DQN,MiniGrid-EmptyRandom-5x5,3,0,44,26.531
DQN,MiniGrid-EmptyRandom-5x5,90,0,44,30.612
DQN,MiniGrid-EmptyRandom-5x5,36,0,44,25.959
DQN,MiniGrid-EmptyRandom-5x5,72,0,44,32.004
DQN,MiniGrid-EmptyRandom-5x5,0,0,44,31.091
DQN,MiniGrid-EmptyRandom-5x5,78,0,44,25.943
DQN,MiniGrid-EmptyRandom-5x5,63,0,44,33.9
DQN,MiniGrid-EmptyRandom-5x5,33,0,44,27.802
DQN,MiniGrid-EmptyRandom-5x5,30,0,44,29.228
DQN,MiniGrid-EmptyRandom-5x5,75,0,44,26.066
DQN,MiniGrid-EmptyRandom-5x5,15,0,44,26.428
DQN,MiniGrid-EmptyRandom-5x5,27,0,44,28.074
DQN,MiniGrid-EmptyRandom-5x5,84,0,44,26.227
DQN,MiniGrid-EmptyRandom-5x5,12,0,44,30.155
DQN,MiniGrid-EmptyRandom-5x5,42,0,44,24.76
DQN,MiniGrid-EmptyRandom-5x5,87,0,44,26.39
DQN,MiniGrid-EmptyRandom-5x5,24,0,44,24.808
DQN,MiniGrid-EmptyRandom-5x5,54,0,44,29.452
DQN,MiniGrid-EmptyRandom-5x5,48,0,44,28.287
DQN,MiniGrid-EmptyRandom-5x5,57,0,44,25.815
DQN,MiniGrid-EmptyRandom-5x5,18,0,44,24.652
DQN,MiniGrid-EmptyRandom-5x5,51,0,44,29.248
DQN,MiniGrid-EmptyRandom-5x5,21,0,44,24.191
DQN,MiniGrid-EmptyRandom-5x5,74,2,44,40.159
DQN,MiniGrid-EmptyRandom-5x5,62,2,44,34.999
DQN,MiniGrid-EmptyRandom-5x5,86,2,44,38.091
DQN,MiniGrid-EmptyRandom-5x5,71,2,44,26.278
DQN,MiniGrid-EmptyRandom-5x5,68,2,44,35.947
DQN,MiniGrid-EmptyRandom-5x5,8,2,44,24.704
DQN,MiniGrid-EmptyRandom-5x5,80,2,44,35.71
DQN,MiniGrid-EmptyRandom-5x5,38,2,44,25.953
DQN,MiniGrid-EmptyRandom-5x5,77,2,44,26.143
DQN,MiniGrid-EmptyRandom-5x5,20,2,44,27.065
DQN,MiniGrid-EmptyRandom-5x5,5,2,44,26.472
DQN,MiniGrid-EmptyRandom-5x5,23,2,44,23.808
DQN,MiniGrid-EmptyRandom-5x5,56,2,44,33.253
DQN,MiniGrid-EmptyRandom-5x5,50,2,44,28.224
DQN,MiniGrid-EmptyRandom-5x5,2,2,44,28.991
DQN,MiniGrid-EmptyRandom-5x5,89,2,44,26.899
DQN,MiniGrid-EmptyRandom-5x5,53,2,44,32.029
DQN,MiniGrid-EmptyRandom-5x5,11,2,44,28.713
DQN,MiniGrid-EmptyRandom-5x5,65,2,44,27.949
DQN,MiniGrid-EmptyRandom-5x5,17,2,44,26.365
DQN,MiniGrid-EmptyRandom-5x5,35,2,44,27.579
DQN,MiniGrid-EmptyRandom-5x5,32,2,44,26.134
DQN,MiniGrid-EmptyRandom-5x5,59,2,44,27.026
DQN,MiniGrid-EmptyRandom-5x5,26,2,44,25.277
DQN,MiniGrid-EmptyRandom-5x5,92,2,44,25.139
DQN,MiniGrid-EmptyRandom-5x5,41,2,44,29.212
DQN,MiniGrid-EmptyRandom-5x5,95,2,44,27.057
DQN,MiniGrid-EmptyRandom-5x5,14,2,44,29.589
DQN,MiniGrid-EmptyRandom-5x5,44,2,44,29.664
DQN,MiniGrid-EmptyRandom-5x5,83,2,44,29.372
DQN,MiniGrid-EmptyRandom-5x5,47,2,44,28.201
DQN,MiniGrid-EmptyRandom-5x5,29,2,44,24.704
DQN,MiniGrid-EmptyRandom-5x5,22,1,44,26.156
DQN,MiniGrid-EmptyRandom-5x5,37,1,44,30.664
DQN,MiniGrid-EmptyRandom-5x5,94,1,44,25.967
DQN,MiniGrid-EmptyRandom-5x5,64,1,44,26.322
DQN,MiniGrid-EmptyRandom-5x5,16,1,44,24.393
DQN,MiniGrid-EmptyRandom-5x5,70,1,44,25.754
DQN,MiniGrid-EmptyRandom-5x5,10,1,44,29.415
DQN,MiniGrid-EmptyRandom-5x5,25,1,44,28.294
DQN,MiniGrid-EmptyRandom-5x5,49,1,44,34.239
DQN,MiniGrid-EmptyRandom-5x5,85,1,44,24.766
DQN,MiniGrid-EmptyRandom-5x5,58,1,44,36.966
DQN,MiniGrid-EmptyRandom-5x5,34,1,44,30.896
DQN,MiniGrid-EmptyRandom-5x5,31,1,44,25.982
DQN,MiniGrid-EmptyRandom-5x5,76,1,44,29.738
DQN,MiniGrid-EmptyRandom-5x5,7,1,44,24.593
DQN,MiniGrid-EmptyRandom-5x5,19,1,44,24.382
DQN,MiniGrid-EmptyRandom-5x5,40,1,44,24.588
DQN,MiniGrid-EmptyRandom-5x5,88,1,44,36.753
DQN,MiniGrid-EmptyRandom-5x5,13,1,44,28.246
DQN,MiniGrid-EmptyRandom-5x5,73,1,44,28.364
DQN,MiniGrid-EmptyRandom-5x5,4,1,44,27.249
DQN,MiniGrid-EmptyRandom-5x5,43,1,44,24.67
DQN,MiniGrid-EmptyRandom-5x5,61,1,44,26.506
DQN,MiniGrid-EmptyRandom-5x5,91,1,44,25.896
DQN,MiniGrid-EmptyRandom-5x5,67,1,44,31.863
DQN,MiniGrid-EmptyRandom-5x5,55,1,44,29.24
DQN,MiniGrid-EmptyRandom-5x5,46,1,44,28.479
DQN,MiniGrid-EmptyRandom-5x5,52,1,44,44.932
DQN,MiniGrid-EmptyRandom-5x5,79,1,44,29.111
DQN,MiniGrid-EmptyRandom-5x5,82,1,44,25.646
DQN,MiniGrid-EmptyRandom-5x5,28,1,44,24.466
DQN,MiniGrid-EmptyRandom-5x5,1,1,44,28.598
SAC,hopper,39,0,43,1147.783
SAC,hopper,69,0,43,1240.492
SAC,hopper,66,0,43,1178.172
SAC,hopper,93,0,43,1102.792
SAC,hopper,9,0,43,1390.237
SAC,hopper,81,0,43,1081.144
SAC,hopper,60,0,43,1083.742
SAC,hopper,6,0,43,1336.481
SAC,hopper,45,0,43,1084.911
SAC,hopper,3,0,43,1546.643
SAC,hopper,90,0,43,1296.985
SAC,hopper,36,0,43,1385.974
SAC,hopper,72,0,43,1098.163
SAC,hopper,0,0,43,1197.432
SAC,hopper,78,0,43,1098.783
SAC,hopper,63,0,43,1151.662
SAC,hopper,33,0,43,1151.955
SAC,hopper,30,0,43,1401.391
SAC,hopper,75,0,43,1026.616
SAC,hopper,15,0,43,1385.905
SAC,hopper,27,0,43,1410.39
SAC,hopper,84,0,43,1361.7
SAC,hopper,12,0,43,1485.23
SAC,hopper,42,0,43,1106.886
SAC,hopper,87,0,43,1173.509
SAC,hopper,24,0,43,1285.695
SAC,hopper,54,0,43,1084.763
SAC,hopper,48,0,43,1143.121
SAC,hopper,57,0,43,1230.068
SAC,hopper,18,0,43,1324.215
SAC,hopper,51,0,43,1075.709
SAC,hopper,21,0,43,1276.448
SAC,hopper,74,2,43,1096.024
SAC,hopper,62,2,43,1088.863
SAC,hopper,86,2,43,1355.866
SAC,hopper,71,2,43,1233.616
SAC,hopper,68,2,43,1187.473
SAC,hopper,8,2,43,1311.202
SAC,hopper,80,2,43,1107.727
SAC,hopper,38,2,43,1360.345
SAC,hopper,77,2,43,1039.013
SAC,hopper,20,2,43,1277.079
SAC,hopper,5,2,43,1530.21
SAC,hopper,23,2,43,1268.598
SAC,hopper,56,2,43,1085.477
SAC,hopper,50,2,43,1141.928
SAC,hopper,2,2,43,1170.388
SAC,hopper,89,2,43,1166.302
SAC,hopper,53,2,43,1068.396
SAC,hopper,11,2,43,1389.285
SAC,hopper,65,2,43,1143.009
SAC,hopper,17,2,43,1380.216
SAC,hopper,35,2,43,1159.355
SAC,hopper,32,2,43,1394.365
SAC,hopper,59,2,43,1218.816
SAC,hopper,26,2,43,1310.978
SAC,hopper,92,2,43,1275.36
SAC,hopper,41,2,43,1130.473
SAC,hopper,95,2,43,1099.16
SAC,hopper,14,2,43,1496.846
SAC,hopper,44,2,43,1081.122
SAC,hopper,83,2,43,1060.558
SAC,hopper,47,2,43,1089.448
SAC,hopper,29,2,43,1425.703
SAC,hopper,22,1,43,1276.909
SAC,hopper,37,1,43,1353.344
SAC,hopper,94,1,43,1107.467
SAC,hopper,64,1,43,1152.655
SAC,hopper,16,1,43,1377.329
SAC,hopper,70,1,43,1243.561
SAC,hopper,10,1,43,1386.933
SAC,hopper,25,1,43,1317.919
SAC,hopper,49,1,43,1134.197
SAC,hopper,85,1,43,1366.426
SAC,hopper,58,1,43,1227.949
SAC,hopper,34,1,43,1170.525
SAC,hopper,31,1,43,1405.402
SAC,hopper,76,1,43,1024.972
SAC,hopper,7,1,43,1341.857
SAC,hopper,19,1,43,1326.486
SAC,hopper,40,1,43,1116.87
SAC,hopper,88,1,43,1167.609
SAC,hopper,13,1,43,1501.611
SAC,hopper,73,1,43,1087.498
SAC,hopper,4,1,43,1546.964
SAC,hopper,43,1,43,1075.379
SAC,hopper,61,1,43,1085.996
SAC,hopper,91,1,43,1283.4
SAC,hopper,67,1,43,1179.691
SAC,hopper,55,1,43,1083.095
SAC,hopper,46,1,43,1076.876
SAC,hopper,52,1,43,1063.644
SAC,hopper,79,1,43,1099.844
SAC,hopper,82,1,43,1054.903
SAC,hopper,28,1,43,1428.66
SAC,hopper,1,1,43,1116.965
SAC,hopper,39,0,42,1237.87
SAC,hopper,69,0,42,1413.508
SAC,hopper,66,0,42,1518.279
SAC,hopper,93,0,42,1450.778
SAC,hopper,9,0,42,1589.929
SAC,hopper,81,0,42,1185.789
SAC,hopper,60,0,42,1250.675
SAC,hopper,6,0,42,1364.154
SAC,hopper,45,0,42,1612.604
SAC,hopper,3,0,42,1515.744
SAC,hopper,90,0,42,1252.763
SAC,hopper,36,0,42,1413.087
SAC,hopper,72,0,42,1615.962
SAC,hopper,0,0,42,1408.116
SAC,hopper,78,0,42,1337.041
SAC,hopper,63,0,42,1309.707
SAC,hopper,33,0,42,1558.877
SAC,hopper,30,0,42,1432.484
SAC,hopper,75,0,42,1403.905
SAC,hopper,15,0,42,1594.76
SAC,hopper,27,0,42,1423.342
SAC,hopper,84,0,42,1668.186
SAC,hopper,12,0,42,1234.536
SAC,hopper,42,0,42,1723.852
SAC,hopper,87,0,42,1333.825
SAC,hopper,24,0,42,1578.417
SAC,hopper,54,0,42,1544.582
SAC,hopper,48,0,42,1731.042
SAC,hopper,57,0,42,1323.67
SAC,hopper,18,0,42,1172.363
SAC,hopper,51,0,42,1283.286
SAC,hopper,21,0,42,1270.908
SAC,hopper,74,2,42,1637.174
SAC,hopper,62,2,42,1257.472
SAC,hopper,86,2,42,1675.262
SAC,hopper,71,2,42,1413.688
SAC,hopper,68,2,42,1523.265
SAC,hopper,8,2,42,1338.445
SAC,hopper,80,2,42,1326.544
SAC,hopper,38,2,42,1406.886
SAC,hopper,77,2,42,1406.206
SAC,hopper,20,2,42,1166.232
SAC,hopper,5,2,42,1484.514
SAC,hopper,23,2,42,1266.686
SAC,hopper,56,2,42,1594.637
SAC,hopper,50,2,42,1729.474
SAC,hopper,2,2,42,1395.75
SAC,hopper,89,2,42,1332.922
SAC,hopper,53,2,42,1275.106
SAC,hopper,11,2,42,1607.266
SAC,hopper,65,2,42,1330.63
SAC,hopper,17,2,42,1599.114
SAC,hopper,35,2,42,1518.195
SAC,hopper,32,2,42,1428.074
SAC,hopper,59,2,42,1325.984
SAC,hopper,26,2,42,1576.83
SAC,hopper,92,2,42,1248.76
SAC,hopper,41,2,42,1259.965
SAC,hopper,95,2,42,1459.361
SAC,hopper,14,2,42,1235.428
SAC,hopper,44,2,42,1730.279
SAC,hopper,83,2,42,1181.538
SAC,hopper,47,2,42,1587.828
SAC,hopper,29,2,42,1410.118
SAC,hopper,22,1,42,1270.903
SAC,hopper,37,1,42,1436.983
SAC,hopper,94,1,42,1468.881
SAC,hopper,64,1,42,1310.037
SAC,hopper,16,1,42,1596.908
SAC,hopper,70,1,42,1414.623
SAC,hopper,10,1,42,1622.769
SAC,hopper,25,1,42,1572.952
SAC,hopper,49,1,42,1737.709
SAC,hopper,85,1,42,1653.082
SAC,hopper,58,1,42,1324.508
SAC,hopper,34,1,42,1571.98
SAC,hopper,31,1,42,1427.863
SAC,hopper,76,1,42,1402.271
SAC,hopper,7,1,42,1337.265
SAC,hopper,19,1,42,1172.072
SAC,hopper,40,1,42,1251.548
SAC,hopper,88,1,42,1331.327
SAC,hopper,13,1,42,1240.96
SAC,hopper,73,1,42,1640.142
SAC,hopper,4,1,42,1498.382
SAC,hopper,43,1,42,1729.554
SAC,hopper,61,1,42,1271.402
SAC,hopper,91,1,42,1265.658
SAC,hopper,67,1,42,1535.262
SAC,hopper,55,1,42,1617.526
SAC,hopper,46,1,42,1591.785
SAC,hopper,52,1,42,1280.463
SAC,hopper,79,1,42,1330.33
SAC,hopper,82,1,42,1189.442
SAC,hopper,28,1,42,1417.566
SAC,hopper,1,1,42,1395.814
PPO,MountainCarContinuous-v0,39,0,43,5.545
PPO,MountainCarContinuous-v0,69,0,43,5.592
PPO,MountainCarContinuous-v0,66,0,43,5.888
PPO,MountainCarContinuous-v0,93,0,43,5.647
PPO,MountainCarContinuous-v0,9,0,43,5.645
PPO,MountainCarContinuous-v0,81,0,43,5.907
PPO,MountainCarContinuous-v0,60,0,43,5.593
PPO,MountainCarContinuous-v0,6,0,43,5.586
PPO,MountainCarContinuous-v0,45,0,43,5.928
PPO,MountainCarContinuous-v0,3,0,43,5.739
